               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 492,           0.0087281,           0.0049234,                   0,             0.80139,             0.70631,              0.7707,             0.55518,            0.044302,             0.01019,                   0,           0.0025217,           0.0025217,           0.0025217
                 493,           0.0086756,           0.0050149,                   0,             0.81044,             0.69741,             0.76977,             0.55406,            0.044311,            0.010192,                   0,           0.0025065,           0.0025065,           0.0025065
                 494,           0.0086557,            0.004925,                   0,             0.81061,             0.69741,             0.76988,             0.55425,            0.044314,            0.010195,                   0,           0.0024912,           0.0024912,           0.0024912
                 495,           0.0084327,           0.0048322,                   0,             0.81095,             0.69854,             0.77024,             0.55488,            0.044322,            0.010201,                   0,            0.002476,            0.002476,            0.002476
                 496,           0.0088114,           0.0049555,                   0,             0.80774,             0.70023,             0.76907,             0.55387,            0.044336,            0.010206,                   0,           0.0024608,           0.0024608,           0.0024608
                 497,           0.0086959,           0.0047704,                   0,             0.81749,             0.69578,             0.76969,               0.554,            0.044349,            0.010211,                   0,           0.0024455,           0.0024455,           0.0024455
                 498,           0.0087589,            0.004985,                   0,             0.81497,             0.69847,             0.76973,             0.55398,            0.044351,            0.010213,                   0,           0.0024303,           0.0024303,           0.0024303
                 499,           0.0087408,           0.0049013,                   0,             0.81479,             0.69903,             0.76978,             0.55414,            0.044358,            0.010216,                   0,           0.0024151,           0.0024151,           0.0024151
                 500,           0.0086782,           0.0049534,                   0,             0.81735,             0.69741,             0.76993,             0.55442,            0.044365,            0.010219,                   0,           0.0023998,           0.0023998,           0.0023998
                 501,             0.00866,           0.0048135,                   0,               0.817,             0.69741,             0.77038,             0.55421,            0.044371,            0.010227,                   0,           0.0023846,           0.0023846,           0.0023846
                 502,           0.0085954,           0.0048829,                   0,             0.81106,             0.70156,             0.77063,             0.55476,            0.044379,            0.010231,                   0,           0.0023694,           0.0023694,           0.0023694
                 503,           0.0089281,           0.0049008,                   0,              0.8176,             0.69743,             0.77219,             0.55543,            0.044379,            0.010235,                   0,           0.0023542,           0.0023542,           0.0023542
                 504,           0.0090203,           0.0049287,                   0,              0.8095,             0.70363,             0.77316,             0.55707,            0.044383,            0.010242,                   0,           0.0023389,           0.0023389,           0.0023389
                 505,           0.0086576,           0.0049634,                   0,             0.80944,             0.70337,             0.77192,             0.55729,            0.044384,            0.010247,                   0,           0.0023237,           0.0023237,           0.0023237
                 506,           0.0086886,           0.0048826,                   0,             0.80758,             0.70455,             0.77188,             0.55734,            0.044389,            0.010255,                   0,           0.0023085,           0.0023085,           0.0023085
                 507,           0.0085632,           0.0048059,                   0,             0.81152,             0.70407,             0.77456,             0.55861,            0.044383,            0.010259,                   0,           0.0022932,           0.0022932,           0.0022932
                 508,           0.0084322,           0.0048486,                   0,              0.8108,             0.70378,             0.77405,             0.55787,            0.044385,            0.010263,                   0,            0.002278,            0.002278,            0.002278
                 509,           0.0085437,           0.0048014,                   0,             0.80925,             0.70364,             0.77382,             0.55727,            0.044391,            0.010271,                   0,           0.0022628,           0.0022628,           0.0022628
                 510,           0.0083278,           0.0047779,                   0,             0.80541,             0.70569,             0.77341,             0.55725,            0.044387,            0.010279,                   0,           0.0022475,           0.0022475,           0.0022475
                 511,            0.008705,            0.004794,                   0,             0.80747,             0.70732,             0.77462,             0.55724,            0.044391,            0.010285,                   0,           0.0022323,           0.0022323,           0.0022323
                 512,            0.008614,           0.0048285,                   0,             0.80614,             0.70732,             0.77411,             0.55738,            0.044385,            0.010288,                   0,           0.0022171,           0.0022171,           0.0022171
                 513,            0.008353,           0.0048723,                   0,             0.80493,             0.70894,             0.77334,             0.55763,            0.044381,            0.010291,                   0,           0.0022018,           0.0022018,           0.0022018
                 514,           0.0084863,           0.0048618,                   0,             0.80862,             0.70407,             0.77396,             0.55767,            0.044382,            0.010297,                   0,           0.0021866,           0.0021866,           0.0021866
                 515,           0.0083271,           0.0047186,                   0,             0.79236,             0.71474,             0.77448,             0.55943,             0.04438,            0.010299,                   0,           0.0021714,           0.0021714,           0.0021714
                 516,            0.008328,           0.0047278,                   0,             0.80134,             0.70847,             0.77393,             0.55903,            0.044395,            0.010307,                   0,           0.0021562,           0.0021562,           0.0021562
                 517,             0.00825,           0.0048366,                   0,             0.80144,             0.70847,             0.77448,             0.55927,            0.044411,            0.010307,                   0,           0.0021409,           0.0021409,           0.0021409
                 518,           0.0083641,           0.0047537,                   0,              0.7982,             0.70978,             0.77439,             0.56083,            0.044417,             0.01031,                   0,           0.0021257,           0.0021257,           0.0021257
                 519,           0.0082838,            0.004719,                   0,               0.798,             0.70773,             0.77462,             0.56045,            0.044424,            0.010316,                   0,           0.0021105,           0.0021105,           0.0021105
                 520,           0.0082459,           0.0046887,                   0,             0.80254,             0.70165,             0.77249,             0.56077,            0.044434,            0.010322,                   0,           0.0020952,           0.0020952,           0.0020952
                 521,           0.0082563,           0.0048144,                   0,             0.79226,             0.70924,              0.7725,             0.56117,            0.044447,            0.010328,                   0,             0.00208,             0.00208,             0.00208
                 522,           0.0083746,           0.0048599,                   0,             0.78051,             0.72168,             0.77498,             0.56257,            0.044466,            0.010333,                   0,           0.0020648,           0.0020648,           0.0020648
                 523,            0.008441,           0.0046901,                   0,             0.79769,             0.70704,             0.77589,             0.56295,            0.044478,            0.010339,                   0,           0.0020495,           0.0020495,           0.0020495
                 524,           0.0083039,           0.0046558,                   0,             0.78412,             0.72013,             0.77544,              0.5626,            0.044489,            0.010347,                   0,           0.0020343,           0.0020343,           0.0020343
                 525,           0.0081712,           0.0046923,                   0,             0.79075,             0.71358,             0.77576,              0.5636,            0.044505,            0.010356,                   0,           0.0020191,           0.0020191,           0.0020191
                 526,           0.0081874,           0.0046642,                   0,             0.79428,             0.71522,             0.77658,             0.56339,            0.044522,            0.010363,                   0,           0.0020038,           0.0020038,           0.0020038
                 527,           0.0081326,           0.0047465,                   0,             0.79326,             0.71591,              0.7763,             0.56297,            0.044533,            0.010366,                   0,           0.0019886,           0.0019886,           0.0019886
                 528,           0.0081126,           0.0046191,                   0,             0.78727,             0.71895,             0.77523,             0.56214,            0.044542,            0.010372,                   0,           0.0019734,           0.0019734,           0.0019734
                 529,           0.0079724,           0.0046735,                   0,             0.79337,             0.71519,             0.77559,             0.56245,            0.044555,             0.01038,                   0,           0.0019582,           0.0019582,           0.0019582
                 530,           0.0080932,           0.0046559,                   0,             0.79414,             0.71405,             0.77543,             0.56278,            0.044556,            0.010384,                   0,           0.0019429,           0.0019429,           0.0019429
                 531,           0.0083265,            0.004642,                   0,             0.81607,             0.69608,             0.77572,              0.5631,            0.044554,            0.010387,                   0,           0.0019277,           0.0019277,           0.0019277
                 532,           0.0079887,           0.0046379,                   0,             0.81699,             0.69722,             0.77693,             0.56426,            0.044553,            0.010393,                   0,           0.0019125,           0.0019125,           0.0019125
                 533,           0.0082737,            0.004663,                   0,             0.81701,             0.69722,               0.777,             0.56423,            0.044564,            0.010398,                   0,           0.0018972,           0.0018972,           0.0018972
                 534,           0.0077552,           0.0046125,                   0,             0.81842,             0.69608,              0.7766,             0.56393,             0.04457,            0.010402,                   0,            0.001882,            0.001882,            0.001882
                 535,           0.0079638,           0.0045973,                   0,             0.81898,             0.69608,             0.77805,             0.56471,            0.044576,            0.010406,                   0,           0.0018668,           0.0018668,           0.0018668
                 536,           0.0079853,            0.004558,                   0,             0.81686,             0.69444,             0.77775,             0.56543,            0.044577,            0.010409,                   0,           0.0018515,           0.0018515,           0.0018515
                 537,           0.0081474,           0.0046434,                   0,             0.81869,             0.69444,             0.77784,             0.56529,            0.044586,            0.010413,                   0,           0.0018363,           0.0018363,           0.0018363
                 538,           0.0080272,           0.0046013,                   0,             0.81851,             0.69444,             0.77778,              0.5652,            0.044591,            0.010412,                   0,           0.0018211,           0.0018211,           0.0018211
                 539,           0.0079743,           0.0045676,                   0,             0.81859,             0.69444,             0.77801,             0.56524,            0.044599,            0.010412,                   0,           0.0018058,           0.0018058,           0.0018058
                 540,           0.0080072,            0.004565,                   0,             0.82008,             0.69444,             0.77811,             0.56563,              0.0446,            0.010413,                   0,           0.0017906,           0.0017906,           0.0017906
                 541,            0.008178,           0.0047212,                   0,             0.82085,             0.69444,             0.77772,             0.56546,            0.044603,            0.010417,                   0,           0.0017754,           0.0017754,           0.0017754
                 542,           0.0077129,           0.0046152,                   0,             0.82674,             0.69391,             0.77857,             0.56525,             0.04461,            0.010421,                   0,           0.0017602,           0.0017602,           0.0017602
                 543,           0.0078849,           0.0045714,                   0,             0.82537,             0.69508,             0.77858,             0.56564,            0.044616,            0.010428,                   0,           0.0017449,           0.0017449,           0.0017449
                 544,           0.0078673,           0.0045737,                   0,             0.82347,             0.69722,             0.77962,             0.56704,            0.044614,            0.010433,                   0,           0.0017297,           0.0017297,           0.0017297
                 545,           0.0078524,           0.0046464,                   0,             0.82307,             0.69672,             0.77986,              0.5679,            0.044619,            0.010439,                   0,           0.0017145,           0.0017145,           0.0017145
                 546,           0.0079335,           0.0045873,                   0,             0.81716,             0.69508,             0.77819,             0.56777,            0.044617,            0.010445,                   0,           0.0016992,           0.0016992,           0.0016992
                 547,           0.0080223,           0.0044799,                   0,             0.81914,             0.69672,             0.77855,             0.56733,            0.044627,            0.010453,                   0,            0.001684,            0.001684,            0.001684
                 548,           0.0078617,           0.0045733,                   0,             0.82274,             0.69344,             0.77853,             0.56745,            0.044634,            0.010462,                   0,           0.0016688,           0.0016688,           0.0016688
                 549,           0.0078472,           0.0045181,                   0,              0.8217,             0.69618,              0.7785,             0.56734,            0.044643,             0.01047,                   0,           0.0016535,           0.0016535,           0.0016535
                 550,             0.00778,           0.0045608,                   0,             0.81875,             0.69725,             0.77858,             0.56738,            0.044651,            0.010475,                   0,           0.0016383,           0.0016383,           0.0016383
                 551,           0.0078389,           0.0045041,                   0,             0.81873,              0.6983,             0.77916,             0.56821,            0.044659,            0.010479,                   0,           0.0016231,           0.0016231,           0.0016231
                 552,           0.0080176,            0.004454,                   0,              0.8201,             0.69728,             0.77907,             0.56782,            0.044665,            0.010483,                   0,           0.0016078,           0.0016078,           0.0016078
                 553,           0.0077196,           0.0046129,                   0,             0.81665,             0.70066,             0.77892,             0.56744,            0.044672,            0.010488,                   0,           0.0015926,           0.0015926,           0.0015926
                 554,           0.0075332,           0.0044476,                   0,             0.82044,             0.70004,             0.77963,              0.5684,            0.044675,            0.010492,                   0,           0.0015774,           0.0015774,           0.0015774
                 555,           0.0078617,           0.0044047,                   0,              0.8217,              0.6985,             0.78043,             0.56823,            0.044685,            0.010498,                   0,           0.0015622,           0.0015622,           0.0015622
                 556,           0.0077741,           0.0043367,                   0,             0.81962,             0.70016,             0.77913,             0.56796,            0.044694,            0.010503,                   0,           0.0015469,           0.0015469,           0.0015469
                 557,           0.0075991,           0.0045092,                   0,             0.82045,              0.7001,             0.78163,             0.56817,            0.044703,            0.010509,                   0,           0.0015317,           0.0015317,           0.0015317
                 558,           0.0077185,            0.004449,                   0,             0.82149,             0.69852,             0.78174,             0.56851,            0.044716,            0.010517,                   0,           0.0015165,           0.0015165,           0.0015165
                 559,             0.00776,           0.0044088,                   0,             0.81762,             0.70278,             0.78287,             0.56914,            0.044731,            0.010524,                   0,           0.0015012,           0.0015012,           0.0015012
                 560,           0.0077861,           0.0044562,                   0,             0.82246,             0.69967,             0.78285,             0.56923,            0.044729,            0.010529,                   0,            0.001486,            0.001486,            0.001486
                 561,           0.0076099,            0.004396,                   0,             0.82625,             0.69967,             0.78257,             0.56877,            0.044736,            0.010536,                   0,           0.0014708,           0.0014708,           0.0014708
                 562,           0.0078052,           0.0044265,                   0,             0.82805,             0.69967,             0.78268,             0.56822,            0.044744,            0.010543,                   0,           0.0014555,           0.0014555,           0.0014555
                 563,           0.0076526,            0.004401,                   0,             0.82461,             0.70132,             0.78295,             0.56847,             0.04475,            0.010547,                   0,           0.0014403,           0.0014403,           0.0014403
                 564,           0.0078691,           0.0043061,                   0,             0.82698,             0.70297,             0.78297,             0.56714,            0.044766,            0.010553,                   0,           0.0014251,           0.0014251,           0.0014251
                 565,           0.0075596,           0.0043597,                   0,             0.82172,              0.7085,             0.78403,             0.56818,            0.044787,             0.01056,                   0,           0.0014098,           0.0014098,           0.0014098
                 566,           0.0073663,           0.0043632,                   0,             0.82306,             0.70735,              0.7842,             0.56825,            0.044808,            0.010564,                   0,           0.0013946,           0.0013946,           0.0013946
                 567,           0.0075002,           0.0042469,                   0,             0.81521,             0.71026,             0.78441,             0.56923,            0.044819,            0.010571,                   0,           0.0013794,           0.0013794,           0.0013794
                 568,           0.0075413,           0.0043951,                   0,             0.82239,             0.70645,             0.78548,             0.56995,             0.04484,            0.010577,                   0,           0.0013642,           0.0013642,           0.0013642
                 569,           0.0074681,           0.0043262,                   0,             0.82515,             0.70481,             0.78352,             0.56985,            0.044859,            0.010582,                   0,           0.0013489,           0.0013489,           0.0013489
                 570,           0.0076134,           0.0044686,                   0,             0.82582,             0.70481,             0.78346,             0.57009,            0.044874,            0.010582,                   0,           0.0013337,           0.0013337,           0.0013337
                 571,            0.007624,           0.0044097,                   0,             0.82681,             0.70581,             0.78447,             0.57137,            0.044887,            0.010586,                   0,           0.0013185,           0.0013185,           0.0013185
                 572,           0.0075821,           0.0042787,                   0,             0.82499,             0.70715,             0.78558,             0.57234,            0.044903,             0.01059,                   0,           0.0013032,           0.0013032,           0.0013032
                 573,           0.0076552,           0.0045182,                   0,             0.82546,             0.70821,             0.78554,             0.57287,            0.044922,            0.010593,                   0,            0.001288,            0.001288,            0.001288
                 574,           0.0073414,           0.0043626,                   0,             0.82552,              0.7085,             0.78551,             0.57266,            0.044935,            0.010595,                   0,           0.0012728,           0.0012728,           0.0012728
                 575,            0.007371,            0.004245,                   0,             0.82235,             0.70862,             0.78531,             0.57241,            0.044949,              0.0106,                   0,           0.0012575,           0.0012575,           0.0012575
                 576,           0.0073524,            0.004292,                   0,              0.8223,             0.70836,             0.78523,             0.57242,            0.044963,            0.010605,                   0,           0.0012423,           0.0012423,           0.0012423
                 577,           0.0073106,           0.0041775,                   0,             0.82301,             0.70715,             0.78523,             0.57249,            0.044985,            0.010612,                   0,           0.0012271,           0.0012271,           0.0012271
                 578,           0.0073063,           0.0042202,                   0,             0.82775,             0.70366,             0.78526,             0.57245,            0.045007,             0.01062,                   0,           0.0012118,           0.0012118,           0.0012118
                 579,            0.007402,           0.0044167,                   0,              0.8277,             0.70338,             0.78521,             0.57218,            0.045029,            0.010627,                   0,           0.0011966,           0.0011966,           0.0011966
                 580,           0.0070748,            0.004261,                   0,             0.82555,             0.70383,             0.78591,             0.57224,            0.045046,            0.010634,                   0,           0.0011814,           0.0011814,           0.0011814
                 581,            0.007337,           0.0042118,                   0,             0.81804,             0.70882,             0.78596,             0.57231,            0.045067,            0.010643,                   0,           0.0011662,           0.0011662,           0.0011662
                 582,           0.0072498,           0.0044025,                   0,             0.81826,             0.70882,             0.78593,             0.57251,            0.045085,            0.010652,                   0,           0.0011509,           0.0011509,           0.0011509
                 583,           0.0073937,           0.0042271,                   0,             0.81788,             0.70882,             0.78585,             0.57238,             0.04511,            0.010659,                   0,           0.0011357,           0.0011357,           0.0011357
                 584,           0.0072212,           0.0042776,                   0,             0.81747,             0.70882,             0.78587,             0.57232,            0.045124,            0.010665,                   0,           0.0011205,           0.0011205,           0.0011205
                 585,           0.0071557,           0.0041876,                   0,             0.81757,             0.71119,             0.78745,             0.57377,            0.045137,            0.010672,                   0,           0.0011052,           0.0011052,           0.0011052
                 586,           0.0072572,           0.0041313,                   0,             0.81763,             0.71106,             0.78752,             0.57392,            0.045152,            0.010682,                   0,             0.00109,             0.00109,             0.00109
                 587,            0.007107,           0.0041179,                   0,             0.81324,             0.71239,             0.78741,             0.57411,            0.045158,            0.010692,                   0,           0.0010748,           0.0010748,           0.0010748
                 588,           0.0072485,           0.0041516,                   0,             0.81417,             0.70949,             0.78729,             0.57419,            0.045165,            0.010701,                   0,           0.0010595,           0.0010595,           0.0010595
                 589,           0.0072452,           0.0042179,                   0,             0.80814,             0.71524,             0.78787,             0.57516,            0.045168,            0.010709,                   0,           0.0010443,           0.0010443,           0.0010443
                 590,           0.0069844,           0.0041288,                   0,             0.81388,             0.71429,             0.78859,             0.57624,            0.045173,            0.010717,                   0,           0.0010291,           0.0010291,           0.0010291
                 591,           0.0071231,           0.0042455,                   0,             0.81407,             0.71378,              0.7882,             0.57612,            0.045176,            0.010725,                   0,           0.0010138,           0.0010138,           0.0010138
                 592,           0.0069743,           0.0042017,                   0,             0.81438,             0.71525,             0.78896,             0.57714,            0.045179,            0.010732,                   0,          0.00099862,          0.00099862,          0.00099862
                 593,           0.0072167,           0.0041084,                   0,             0.81605,             0.71456,             0.78912,             0.57603,            0.045184,            0.010738,                   0,          0.00098338,          0.00098338,          0.00098338
                 594,           0.0069988,           0.0041503,                   0,             0.81548,             0.71429,             0.78849,             0.57658,            0.045198,            0.010748,                   0,          0.00096815,          0.00096815,          0.00096815
                 595,            0.007106,           0.0042132,                   0,             0.81222,             0.71717,             0.78923,             0.57726,            0.045207,            0.010755,                   0,          0.00095292,          0.00095292,          0.00095292
                 596,           0.0069716,           0.0040103,                   0,             0.81292,             0.71688,             0.78847,             0.57733,            0.045215,            0.010761,                   0,          0.00093769,          0.00093769,          0.00093769
                 597,           0.0067349,           0.0040427,                   0,             0.80601,             0.72054,             0.78858,             0.57724,            0.045217,            0.010764,                   0,          0.00092246,          0.00092246,          0.00092246
                 598,           0.0068945,           0.0040229,                   0,             0.81092,             0.71717,             0.78876,             0.57794,            0.045221,            0.010772,                   0,          0.00090723,          0.00090723,          0.00090723
                 599,           0.0070547,           0.0041653,                   0,             0.81136,             0.71687,             0.78891,             0.57864,            0.045228,            0.010779,                   0,            0.000892,            0.000892,            0.000892
                 600,           0.0068855,           0.0040177,                   0,             0.80694,             0.71886,             0.78892,             0.57889,            0.045229,            0.010787,                   0,          0.00087677,          0.00087677,          0.00087677
                 601,           0.0067717,           0.0040413,                   0,             0.80956,             0.71717,             0.79075,             0.57908,            0.045229,            0.010795,                   0,          0.00086154,          0.00086154,          0.00086154
                 602,           0.0068336,           0.0040107,                   0,             0.80679,             0.71944,             0.79042,             0.58002,            0.045228,            0.010804,                   0,          0.00084631,          0.00084631,          0.00084631
                 603,           0.0068943,           0.0041377,                   0,             0.81184,             0.71453,             0.79021,             0.57999,            0.045232,            0.010813,                   0,          0.00083108,          0.00083108,          0.00083108
                 604,           0.0070392,            0.004052,                   0,             0.81218,             0.71586,             0.79035,             0.57983,            0.045235,             0.01082,                   0,          0.00081585,          0.00081585,          0.00081585
                 605,            0.006997,           0.0041194,                   0,             0.80941,             0.71859,             0.79083,              0.5803,            0.045238,            0.010828,                   0,          0.00080062,          0.00080062,          0.00080062
                 606,           0.0069738,            0.004081,                   0,             0.80992,             0.71743,             0.79079,             0.58011,             0.04524,            0.010838,                   0,          0.00078538,          0.00078538,          0.00078538
                 607,           0.0068328,           0.0039939,                   0,             0.80285,             0.72348,             0.79065,             0.57979,            0.045241,            0.010849,                   0,          0.00077015,          0.00077015,          0.00077015
                 608,           0.0067004,           0.0039859,                   0,             0.80969,             0.71743,             0.79057,             0.57971,            0.045239,            0.010859,                   0,          0.00075492,          0.00075492,          0.00075492
                 609,           0.0066204,           0.0040383,                   0,             0.81068,             0.71854,             0.79122,             0.58028,            0.045238,            0.010868,                   0,          0.00073969,          0.00073969,          0.00073969
                 610,           0.0066839,           0.0039877,                   0,             0.80604,             0.71864,             0.78987,             0.58084,            0.045233,            0.010877,                   0,          0.00072446,          0.00072446,          0.00072446
                 611,           0.0067771,           0.0040133,                   0,             0.80863,             0.72109,             0.79203,             0.58191,            0.045229,            0.010886,                   0,          0.00070923,          0.00070923,          0.00070923
                 612,           0.0066904,           0.0039829,                   0,             0.80283,             0.72449,             0.79186,             0.58173,            0.045226,            0.010896,                   0,            0.000694,            0.000694,            0.000694
                 613,           0.0067482,           0.0040139,                   0,             0.80366,              0.7252,              0.7922,             0.58234,             0.04522,            0.010905,                   0,          0.00067877,          0.00067877,          0.00067877
                 614,           0.0066567,           0.0039399,                   0,               0.805,             0.72561,             0.79349,              0.5829,            0.045218,            0.010913,                   0,          0.00066354,          0.00066354,          0.00066354
                 615,           0.0066557,           0.0039472,                   0,             0.80404,             0.72241,             0.79417,             0.58388,            0.045216,            0.010921,                   0,          0.00064831,          0.00064831,          0.00064831
                 616,           0.0065264,            0.003993,                   0,             0.80395,             0.72326,             0.79522,             0.58485,            0.045219,            0.010932,                   0,          0.00063308,          0.00063308,          0.00063308
                 617,           0.0066279,           0.0039793,                   0,              0.7868,              0.7363,              0.7955,             0.58532,            0.045223,             0.01094,                   0,          0.00061785,          0.00061785,          0.00061785
                 618,           0.0067445,           0.0039259,                   0,             0.82504,             0.70377,             0.79452,             0.58531,            0.045234,             0.01095,                   0,          0.00060262,          0.00060262,          0.00060262
                 619,           0.0065562,             0.00391,                   0,               0.821,             0.70719,             0.79476,             0.58597,            0.045238,            0.010959,                   0,          0.00058738,          0.00058738,          0.00058738
                 620,           0.0065328,             0.00397,                   0,             0.77362,             0.75158,             0.79664,             0.58716,            0.045242,            0.010969,                   0,          0.00057215,          0.00057215,          0.00057215
                 621,           0.0064811,           0.0039424,                   0,             0.77457,             0.74979,             0.79573,             0.58711,            0.045249,             0.01098,                   0,          0.00055692,          0.00055692,          0.00055692
                 622,           0.0067988,            0.003929,                   0,             0.78151,             0.74355,             0.79597,             0.58763,            0.045259,            0.010989,                   0,          0.00054169,          0.00054169,          0.00054169
                 623,           0.0064821,           0.0038436,                   0,             0.78146,             0.74355,             0.79543,             0.58734,            0.045265,            0.010997,                   0,          0.00052646,          0.00052646,          0.00052646
                 624,           0.0065223,           0.0038799,                   0,             0.77989,             0.74355,             0.79537,             0.58731,            0.045273,            0.011006,                   0,          0.00051123,          0.00051123,          0.00051123
                 625,           0.0064896,           0.0038047,                   0,             0.78097,             0.74527,             0.79559,             0.58721,             0.04528,            0.011016,                   0,            0.000496,            0.000496,            0.000496
                 626,           0.0063151,           0.0038305,                   0,             0.78129,             0.74655,             0.79646,             0.58781,            0.045292,            0.011027,                   0,          0.00048077,          0.00048077,          0.00048077
                 627,           0.0065673,           0.0039526,                   0,             0.78139,             0.74571,             0.79642,             0.58777,            0.045306,            0.011037,                   0,          0.00046554,          0.00046554,          0.00046554
                 628,            0.006409,           0.0039992,                   0,             0.78072,             0.74483,              0.7965,             0.58791,            0.045318,            0.011046,                   0,          0.00045031,          0.00045031,          0.00045031
                 629,           0.0066395,           0.0038522,                   0,             0.78087,             0.74483,             0.79608,             0.58723,             0.04533,            0.011055,                   0,          0.00043508,          0.00043508,          0.00043508
                 630,            0.006335,           0.0038126,                   0,             0.78067,             0.74257,             0.79626,             0.58759,            0.045339,            0.011061,                   0,          0.00041985,          0.00041985,          0.00041985
                 631,           0.0062602,           0.0038971,                   0,             0.78206,             0.74243,              0.7959,             0.58772,             0.04535,             0.01107,                   0,          0.00040462,          0.00040462,          0.00040462
                 632,           0.0064349,           0.0038647,                   0,              0.7824,             0.74393,             0.79571,             0.58735,            0.045358,            0.011078,                   0,          0.00038938,          0.00038938,          0.00038938
                 633,           0.0064379,           0.0039214,                   0,             0.77892,             0.74957,             0.79716,             0.58824,            0.045364,            0.011084,                   0,          0.00037415,          0.00037415,          0.00037415
                 634,           0.0066366,            0.003924,                   0,             0.78033,             0.74913,             0.79737,             0.58857,            0.045375,            0.011092,                   0,          0.00035892,          0.00035892,          0.00035892
                 635,           0.0062934,           0.0038549,                   0,             0.78002,             0.74913,             0.79666,             0.58844,            0.045388,            0.011102,                   0,          0.00034369,          0.00034369,          0.00034369
                 636,            0.006373,           0.0038338,                   0,             0.77992,             0.74913,             0.79671,             0.58821,            0.045401,            0.011111,                   0,          0.00032846,          0.00032846,          0.00032846
                 637,           0.0064018,           0.0037401,                   0,             0.77983,             0.75043,             0.79714,             0.58856,            0.045411,             0.01112,                   0,          0.00031323,          0.00031323,          0.00031323
                 638,           0.0063261,           0.0038568,                   0,             0.78073,             0.75043,             0.79711,             0.58795,             0.04542,            0.011129,                   0,            0.000298,            0.000298,            0.000298
                 639,           0.0064194,            0.003798,                   0,             0.78116,             0.75043,             0.79735,             0.58812,             0.04543,            0.011137,                   0,          0.00028277,          0.00028277,          0.00028277
                 640,           0.0062598,           0.0037759,                   0,             0.78147,             0.74993,             0.79729,             0.58795,            0.045438,            0.011144,                   0,          0.00026754,          0.00026754,          0.00026754
                 641,            0.006213,           0.0036664,                   0,             0.78235,             0.74697,             0.79625,             0.58759,            0.045446,            0.011152,                   0,          0.00025231,          0.00025231,          0.00025231
                 642,           0.0062371,           0.0038638,                   0,             0.78996,             0.74308,              0.7958,             0.58738,            0.045454,             0.01116,                   0,          0.00023708,          0.00023708,          0.00023708
                 643,           0.0060993,           0.0037233,                   0,             0.79176,             0.74464,             0.79633,             0.58761,            0.045464,            0.011169,                   0,          0.00022185,          0.00022185,          0.00022185
                 644,           0.0061978,           0.0037994,                   0,             0.78836,             0.75043,             0.79715,             0.58803,            0.045475,            0.011178,                   0,          0.00020662,          0.00020662,          0.00020662
                 645,           0.0060313,           0.0036837,                   0,             0.78835,             0.75174,             0.79786,             0.58908,            0.045484,            0.011186,                   0,          0.00019138,          0.00019138,          0.00019138
